Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.899,69.166,69.524,69.879,70.233,70.584,70.932,71.278,71.622,71.963,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686,76.025,76.363,76.701,77.037
Burkina Faso,BFA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1428.57400617096,1477.28491846525,1494.67801269583,1561.83310184915,1581.25620933294,1664.99543180023,1714.76034904509,1731.93046335077,1779.32710911571,1779.32305627973,1873.97146230828,1939.86659989406,2003.6646118745,2057.0639319853,2083.19844698304,2101.70266192027,2162.72578977814,2232.28781490944,2316.39432079045,2391.53626844484,2380.93171826574,2486.43093147762,2466.05331390054,2482.07225343805,2547.93264387899
Burkina Faso,BFA,Gini index,SI.POV.GINI,..,..,..,43.3,..,..,..,..,..,39.8,..,..,..,..,35.3,..,..,..,43,..,..,37.4,..,..,..
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.844,18.54,19.258,19.996,20.757,21.537,22.339,22.996,23.534,24.079,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607,31.24,31.877,32.52,33.166
Burundi,BDI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,988.036863486,983.396846717033,998.561288984855,955.669204427762,965.204118116021,938.381597310084,954.190853889464,951.290082556638,957.222664357035,944.629925612954,947.62141733127,951.188460391309,958.657402907725,970.375391768505,977.765840288134,918.557192941296,897.459046433604,880.993440128706,868.555507579394,855.732720083122,833.920257458019,836.665571337829,829.38715963357,828.582949914141,835.620859248356
Burundi,BDI,Gini index,SI.POV.GINI,..,..,..,..,..,..,33.4,..,..,..,..,..,..,38.6,..,..,..,..,..,..,37.5,..,..,..,..
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.642,10.915,11.194,11.482,11.776,12.078,12.388,12.706,13.032,13.366,13.708,14.058,14.417,14.784,15.16
Cabo Verde,CPV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4510.13573659758,4540.90731780518,4710.2410491228,4841.265398715,5268.30312485708,5565.76951208069,5941.38218091511,6767.40677380347,7169.13944155367,6994.5740991365,7072.12150207342,7325.78441834692,7397.82220702474,7440.66242650114,7491.02198228243,7560.13649202469,7881.30336227784,8234.56000312459,8531.12961646549,9111.62993173269,7207.86853962048,7685.41921393669,8850.1066918812,9280.97926029765,9907.58847498474
Cabo Verde,CPV,Gini index,SI.POV.GINI,..,52.5,..,..,..,..,..,47.2,..,..,..,..,..,..,..,42.4,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652,67.102,67.545,67.982,68.412
Cambodia,KHM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1922.03179092529,2032.08092022307,2126.34150468918,2309.83931482713,2491.30930003758,2781.89028895165,3041.10471220054,3308.15747246437,3501.92570219206,3587.60889588246,3711.53750580037,3921.97911563181,4159.16354123312,4419.39886801717,4702.73061823055,4968.57276698982,5283.72964943608,5632.0312562916,6050.5908826201,6448.88455952596,6128.78243783137,6225.53265474741,6458.36814880428,6695.29194763343,7011.58146903476
Cambodia,KHM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232,24.668,25.114,25.57,26.035
Cameroon,CMR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3822.94425358926,3884.87304812714,3951.41936232132,4054.78133246517,4222.96638689885,4199.72270969362,4241.51744722821,4302.6192630847,4300.26640352464,4286.57718166156,4286.58302947378,4307.85195558527,4382.11120797355,4473.57231896434,4588.4864949903,4698.66677843587,4767.13186148953,4797.97544185544,4851.48003949961,4882.35560028896,4763.48194388066,4793.55628200196,4843.65038202917,4870.57076514365,4919.14166939977
Cameroon,CMR,Gini index,SI.POV.GINI,..,42.1,..,..,..,..,..,42.8,..,..,..,..,..,..,46.6,..,..,..,..,..,..,42.2,..,..,..
Cameroon,CMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.542,46.139,46.738,47.338,47.94,48.541,49.143,49.746,50.35,50.954,51.559,52.164,52.769,53.373,53.976,54.578,55.179,55.777,56.374,56.968,57.56,58.148,58.733,59.315,59.892
Canada,CAN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,48399.3055389359,48774.1675534138,49695.0066909867,50139.7862347007,51210.6796118735,52356.5578038534,53195.781842155,53761.8620298113,53711.6792064975,51552.4223837895,52558.4408142168,53681.1296700569,54034.8034751988,54712.178423981,55723.4835404159,55660.8675272614,55606.1549191947,56612.3285367448,57337.4909099991,57583.845798092,54092.8790317796,56995.1176781351,58321.0611834624,57517.4431587432,56691.9070100503
Canada,CAN,Gini index,SI.POV.GINI,33.4,33.6,33.6,33.8,33.8,33.6,34.1,33.8,33.9,34,33.6,32.7,33.5,33.8,33.2,33.7,32.7,33.3,32.5,31.7,29.9,31.1,..,..,..
Canada,CAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.478,79.81,79.888,79.967,80.045,80.122,80.213,80.396,80.578,80.758,80.937,81.096,81.137,81.178,81.218,81.259,81.3,81.35,81.411,81.482,81.562,81.653,81.752,81.862,81.98
Cayman Islands,CYM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,92169.884857511,92300.4727413432,89338.2864962161,80594.0775425264,76259.0297427203,75059.6580678761,73948.0258173713,72954.5195878284,73017.594917444,73281.0447634718,73907.2260440292,74564.7386458281,76088.8950622285,77440.552064534,72149.3268887498,74150.8580949692,76359.0908832118,78109.3506593441,..
Cayman Islands,CYM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Central African Republic,CAF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1245.81399563599,1272.85710758505,1290.38314917126,1191.8731520062,1236.28534712166,1219.5939445674,1251.87082171335,1284.55283590666,1283.2728263106,1402.68164770801,1479.41367757692,1517.14839091011,1577.98053252253,996.896355923912,1001.85598053496,1043.92171697157,1073.94477703739,1103.86609318724,1125.70091748228,1145.09563657752,1136.57052993758,1128.55237996459,1136.8017111277,1132.67643363316,1111.65331166746
Central African Republic,CAF,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,56.2,..,..,..,..,..,..,..,..,..,..,..,..,43,..,..,..
Central African Republic,CAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.639,37.72,37.802,37.884,37.966,38.069,38.193,38.339,38.506,38.694,38.904,39.135,39.388,39.663,39.959,40.277,40.618,40.98,41.364,41.77,42.198,42.648,43.12,43.614,44.13
Chad,TCD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1501.14484059514,1620.55276247649,1697.97157201535,1871.63990238473,2392.0927022496,2695.81202138543,2586.98789080054,2608.26864090164,2596.86449460362,2472.17870318429,2717.50762664859,2742.699649067,2887.74824701419,2864.7151974111,2821.27515439151,2823.36071529714,2623.12070271494,2496.49275170224,2552.60616266347,2604.91636551989,2513.01578402889,2435.072746511,2655.7100439179,2641.43295049208,2605.77164183974
Chad,TCD,Gini index,SI.POV.GINI,..,..,..,39.8,..,..,..,..,..,..,..,43.3,..,..,..,..,..,..,37.5,..,..,..,37.4,..,..
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.637,21.67,21.702,21.735,21.768,21.801,21.834,21.868,21.901,21.934,21.985,22.054,22.142,22.248,22.372,22.515,22.677,22.858,23.059,23.279,23.52,23.781,24.063,24.366,24.691
Channel Islands,CHI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.465,30.495,30.557,30.619,30.681,30.743,30.805,30.867,30.929,30.992,31.054,31.091,31.059,31.027,30.995,30.962,30.93,30.914,30.914,30.931,30.963,31.012,31.077,31.159,31.257
Chile,CHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,17525.2717273479,17870.3008332711,18240.2015602857,18902.8708740806,19961.9835794233,20918.5275760681,21968.5375355854,22878.8834428789,23509.7816931441,23013.5817893814,24116.7694715614,25366.2690249825,26670.4971338402,27291.3576525957,27505.0495524158,27811.3745158617,27958.7284996682,27892.9946862827,28492.6611456515,28218.5343879081,26248.5616432825,29089.850459728,29569.4775527937,29563.6780243659,30182.7871224714
Chile,CHL,Gini index,SI.POV.GINI,52.8,..,..,51.5,..,..,47.7,..,..,47.4,..,46.9,..,46.8,..,45.3,..,45.3,..,..,47,..,43,..,..
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.073,86.363,86.606,86.665,86.725,86.783,86.842,86.9,86.959,87.017,87.074,87.132,87.189,87.246,87.303,87.36,87.422,87.49,87.564,87.643,87.727,87.817,87.912,88.012,88.116
China,CHN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4066.03627019859,4372.15705579934,4744.39855079794,5192.00604608587,5684.16873050981,6298.32318474516,7057.09993331646,8013.71568302247,8743.74491232188,9518.43214737204,10476.3123630451,11405.0172845617,12217.8543175465,13080.8288162668,13968.581485524,14856.7807604461,15772.7647598696,16757.9736318662,17806.7902349725,18820.5131033646,19215.1541703465,20843.2978347377,21499.3822834427,22687.0758723942,23845.6197217259
China,CHN,Gini index,SI.POV.GINI,..,..,42,..,..,40.9,..,..,43,..,43.7,42.4,42.2,39.7,39.2,38.6,38.5,39.1,38.5,38.2,37.1,35.7,36,..,..
China,CHN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.877,37.093,38.425,39.776,41.144,42.522,43.868,45.199,46.539,47.88,49.226,50.511,51.765,53.013,54.259,55.5,56.736,57.96,59.152,60.308,61.428,62.512,63.56,64.57,65.544
Colombia,COL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10813.4942250011,10823.4504878807,10925.1485602082,11183.2911819793,11607.9384935105,11999.2549591305,12636.6246577724,13318.3033138168,13591.0609028567,13586.7518430982,14037.0642668639,14852.3699513061,15279.4790008058,15912.2471293239,16480.3631474161,16821.3801400631,17003.244366485,16986.0334182842,17104.1313545678,17336.7716030551,15861.4999291295,17383.0901728295,18458.7209460704,18382.9976800475,18503.6706011465
Colombia,COL,Gini index,SI.POV.GINI,58.4,57.3,56,53.6,55,53.9,..,..,55.3,54.3,54.6,53.5,52.6,52.6,52.5,51,50.6,49.7,50.4,51.3,53.5,55.1,54.8,53.9,..
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354,82.652
Comoros,COM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2408.4169365974,2414.43004972493,2418.83434906137,2422.58708932215,2422.72135148537,2441.13570476072,2455.71542414172,2426.5151451955,2473.0890534404,2581.66237774108,2652.35554460641,2752.95295597952,2868.39986918929,3059.11623830032,3109.89565554513,3105.5929632385,3127.13212005318,3236.98599900292,3303.25688708984,3357.89791389936,3424.53968859258,3449.04357453181,3478.17346802815,3516.4815932937,3567.51386511576
Comoros,COM,Gini index,SI.POV.GINI,..,..,..,..,55.9,..,..,..,..,..,..,..,..,..,45.3,..,..,..,..,..,..,..,..,..,..
Comoros,COM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.08,28.036,27.992,27.947,27.903,27.875,27.863,27.867,27.886,27.921,27.973,28.04,28.123,28.223,28.338,28.47,28.619,28.784,28.965,29.164,29.38,29.613,29.864,30.132,30.418
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,886.720759311299,841.035651373731,839.766208262362,861.08157428731,892.435291107776,918.534842356332,938.04116408319,967.054152909544,996.744118078631,993.997785686778,1031.25015320943,1066.57951450382,1104.66400652934,1158.28192977491,1225.70218711959,1267.90548678227,1253.15815656727,1253.18734939772,1282.48227896626,1296.94757256244,1277.63286345756,1313.61821829086,1385.46472667357,1456.48236823497,1504.14374011806
"Congo, Dem. Rep.",COD,Gini index,SI.POV.GINI,..,..,..,..,41.6,..,..,..,..,..,..,..,42.1,..,..,..,..,..,..,..,44.7,..,..,..,..
"Congo, Dem. Rep.",COD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.122,35.587,36.055,36.526,37,37.481,37.971,38.47,38.976,39.491,40.013,40.544,41.082,41.627,42.18,42.74,43.307,43.88,44.46,45.046,45.638,46.235,46.837,47.444,48.055
"Congo, Rep.",COG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,7570.58279297342,7567.43916817104,7729.3889014189,7577.45630456352,7577.44597274153,7876.11806658285,8192.57979719023,7375.82454100145,7587.28826163492,8138.45033818822,8583.66179834288,8492.42098392103,9079.68656400891,8798.49382506314,9159.25664414045,8977.70681641417,8001.8255194505,7372.77046737599,7029.33651566257,6939.36913397466,6350.50913409722,6263.21161292636,6205.1050414034,6172.28776650683,6181.47053293572
"Congo, Rep.",COG,Gini index,SI.POV.GINI,..,..,..,..,..,47.3,..,..,..,..,..,48.9,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.695,59.156,59.617,60.076,60.533,60.988,61.441,61.893,62.346,62.8,63.256,63.712,64.169,64.627,65.085,65.543,66.001,66.459,66.916,67.373,67.829,68.283,68.736,69.188,69.638
Costa Rica,CRI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14018.7425010471,14250.4627491826,14495.9925105545,14891.3398216979,15323.2892201563,15703.9624720602,16620.1356432166,17743.6227382465,18334.0135988728,17932.6147807384,18660.9198222896,19254.9142153216,19960.7933253156,20232.2670799569,20724.9217693549,21254.7840932179,21925.6000804133,22622.5534502656,23005.3121471934,23364.7831275883,22211.8613921833,23852.9253020147,24831.7193480493,25979.6286150987,26973.4361581028
Costa Rica,CRI,Gini index,SI.POV.GINI,47.4,51.5,51.8,49.3,48.4,47.5,49.3,49.3,48.6,50.6,48,48.8,48.4,49.2,48.6,48.4,48.7,48.3,48,48.2,49.2,48.7,47.2,46.7,45.8
Costa Rica,CRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.052,60.41,61.753,63.08,64.388,65.672,66.935,68.174,69.39,70.575,71.736,72.868,73.946,74.97,75.941,76.862,77.735,78.56,79.34,80.076,80.771,81.425,82.042,82.622,83.167
Cote d'Ivoire,CIV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4838.34023729938,4609.14469395303,4368.92808837279,4060.00038038427,4088.94517328472,4032.24588029846,4049.26032962496,3999.69095682208,4096.72346918931,4151.05360874982,4338.65248394142,4017.40782040208,4234.18055593319,4597.18635239866,4907.57450294516,5110.86240809881,5320.84646239855,5556.11366322898,5670.20005356688,5894.87874674153,5787.81533309018,6045.20480490879,6272.26395759415,6511.75110282862,6733.15402382668
Cote d'Ivoire,CIV,Gini index,SI.POV.GINI,..,..,41.3,..,..,..,..,..,43.2,..,..,..,..,..,..,41.5,..,..,37.2,..,..,35.3,..,..,..
Cote d'Ivoire,CIV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.155,43.568,43.983,44.399,44.817,45.234,45.652,46.071,46.491,46.91,47.33,47.751,48.172,48.593,49.014,49.444,49.881,50.326,50.779,51.239,51.706,52.18,52.661,53.149,53.644
Croatia,HRV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,21303.7619257451,22828.2442093319,24138.8271922995,25475.7131003154,26530.7696086288,27643.1675756662,29041.0135537341,30513.9286585701,31118.3193031352,29028.4024680788,28706.1778436133,28777.3035466872,28262.4617422876,28403.318570729,28462.3661833381,29473.4468405471,30826.6324490682,32353.7325898616,33732.8142280423,35125.5074076313,32495.4939551574,36932.5937866899,39864.0816847514,41137.4530699689,42633.7666808329
Croatia,HRV,Gini index,SI.POV.GINI,31.3,31.1,..,..,29.7,..,..,..,33.7,32.6,32.4,32.3,32.5,32,32.1,31.1,30.9,30.4,29.7,28.9,29.5,28.9,30,30.1,..
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.428,53.642,53.81,53.979,54.147,54.315,54.483,54.651,54.819,54.987,55.155,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,57.242,57.553,57.878,58.219,58.575,58.945
Cuba,CUB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.323,75.555,75.785,75.947,76.041,76.134,76.227,76.32,76.413,76.505,76.597,76.689,76.781,76.827,76.861,76.896,76.93,76.977,77.037,77.109,77.194,77.292,77.401,77.523,77.657
Curacao,CUW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,34307.1246179337,35339.0644051331,35435.9971162454,34812.7907207911,34288.7397932396,33651.504146003,33334.8563497427,33490.2547243625,33795.1306777424,33397.3969616235,33004.553858778,32704.3554446359,32320.8766168525,31753.3841360536,31128.6469319832,30861.3203644583,30209.7878631004,29729.1009779309,29256.815406642,28659.6557023252,23751.4976048232,25163.8669323866,27587.2448003627,27675.5721321424,..
Curacao,CUW,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.752,91.011,90.894,90.775,90.655,90.534,90.411,90.287,90.161,90.034,89.905,89.775,89.654,89.544,89.443,89.352,89.272,89.203,89.145,89.098,89.062,89.038,89.025,89.023,89.033
Cyprus,CYP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,36124.78125,37150.046875,38094.0625,38621.14453125,40023.37890625,41365.66015625,42598.875,43827.5390625,44299.44921875,42257.03125,42105.9140625,41216.2421875,39193.6015625,36696.9375,36444.10546875,37905.3046875,40212.17578125,42130.98828125,44230.453125,46198.25,44206.43359375,48784.08203125,51591.4140625,52193.875,53255.5234375
Cyprus,CYP,Gini index,SI.POV.GINI,..,..,..,..,30.1,30.3,31.1,31.1,31.7,32.1,31.5,32.6,34.3,37,35.6,34,32.9,31.4,32.7,31.2,31.7,31.3,31.5,31.8,..
Cyprus,CYP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.648,68.769,68.694,68.553,68.41,68.268,68.125,67.982,67.839,67.695,67.551,67.406,67.261,67.137,67.031,66.946,66.881,66.836,66.81,66.805,66.821,66.856,66.911,66.987,67.082
Czechia,CZE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,29427.4070011514,30399.8730764283,30919.5496618702,31949.2963145034,33452.3408000614,35535.7479961511,37786.8781740905,39629.0061324728,40328.3426630095,38175.1422773334,39097.3886218756,39708.1626280195,39347.0492956846,39317.5535692377,40158.0164275735,42066.5759800801,43069.4659744727,45177.5226053634,46301.082036029,47763.6165520254,45119.9387309139,47796.0337408466,48390.661678675,47509.5238443224,47961.8095131483
